Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
PerguntasproJair,@PerguntasproJ,2022-09-27T12:19:19.000Z,"Gente de todo tipo é o tipo de gente que se avoluma em torno do bolsonaro:pa$tore$ que assaltam o povo,policais e milicianos(cada vez mais difícil distinguir um do outro), mentirosos de plantão como vc por ex. q monetizam a mentira e as #FakeNews,empresários c seus currais eleit.",,,
Eduardo,@Eduardo22066338,2022-09-21T11:23:06.000Z,... os piores políticos do mundo em meio a um oceano de notícias falsas #FakeNews em rede ; #Eleições2022 .,,,
stormtrooper vesgo Nelson,@troopervesgo,2022-09-25T13:30:06.000Z,Cuidado com as #fakenews...,,,
Yo!NoiD,@Y0N0iD,2022-09-21T19:36:41.000Z,"Toda hora que abro meu Twiter, esta lá, a blogueira do Daniel reclamando do algoritmo do 
@YouTube
, essa Bolha de São Paulo deveria ser fechada pra não espalhar mais #FAKENEWS.",,,
Print Eleições,@EleicoesPrint,2022-09-27T01:19:22.000Z,"Será 
@LulaOficial
 ?

#Lula #Bolsonaro #Eleicoes2022 #FactChecked #FakeNews #Eleicoes2022OPOVO #LulaNo1oturno #BolsonaroNoPrimeiroTurno22 #LulaNo1ºTurno #BolsonaroReeleitoEm2022 #Dilma",,,
Conca,@ConcaLacerda,2022-09-23T17:07:21.000Z,MENTIRA #FakeNews #GloboLixo,,,
Rominho,@rocosari1964,2022-09-23T18:37:49.000Z,"Àqueles que defendem as ações arbitrárias do STF e TSE contra as liberdades asseguradas em nossa Constituição Federal.

#censuranão #escolhas #fakes #fakenews #BolsonaroReeleito #BolsonaroTemRazão",,,1
MilConservadores,@MilitaresConse1,2022-09-24T17:36:15.000Z,"Amigo do assassino Fidel Castro 
@BlogdoNoblat
 não sabe o que está falando. É um propagador de #fakenews. Sem credibilidade alguma",,,
Felipe R. Prevedello,@feliprevedello,2022-09-27T13:23:28.000Z,"De novo.
Meu tuíte vai além do que você chama de ""posicionamento partidário assumido"".
Cada um que busque saber o que é melhor ler, ver e ouvir para se informar.
O relevante do que escrevi diz respeito a regulamentação da imprensa e o jornalista da 
@ND_mais_
 propagando #FakeNews.",,,
Lula Revolucionário,@lularevoluciona,2022-09-22T16:08:44.000Z,"FAKE NEWS DESLAVADA DA FOLHA. 

Eles não tem e nunca tiveram caráter! #FAKENEWS

Carolina Brígido - Lula cogita manter Augusto Aras na PGR se ganhar eleição, dizem aliados https://noticias.uol.com.br/colunas/carolina-brigido/2022/09/22/lula-cogita-manter-augusto-aras-na-pgr-se-ganhar-eleicao.htm… via 
@UOLNoticias
 @UOL",,,5
Conspirações,@conspiracoes,2022-09-27T14:24:41.000Z,"Mais uma #fakenews sua. O Estado é laico. Realmente você herdou a burrice do seu pai, hahaha! #bolsonarocorrupto #LulaNo1ºTurno",,,
Angel,@Alexiadireita,2022-09-23T18:48:01.000Z,Tinha que ser petista  #fakenews  #BolsonaroNoPrimeiroTurno22 #BolsonaroReeleitoEm2022,,,
Nanni Rocha,@eunannirocha,2022-09-23T01:21:44.000Z,"Não adianta manipular, porque Lula vai ganhar!  O pai tá on! 
@lulaoficial
 #lula #lulapresidente2022 #lulanoprimeiroturno  #fakenews",,,
gbson henrique #foraBozo vou de 13,@gbson2,2022-09-22T13:33:51.000Z,"Esse escroto esta espalhando fake news 
@STF_oficial
 @ptbrasil
 #fakenews Denunciem",,,
PerguntasproJair,@PerguntasproJ,2022-09-21T22:56:20.000Z,As mentiras mais descaradas do bolsonarismo #FakeNews,,,
PerguntasproJair,@PerguntasproJ,2022-09-19T17:46:43.000Z,"A fábrica de mentiras, #FakeNews, montagens, distorção da realidade, invencionices e interpretações alternativas da realidade não pára nem descansa. Funciona 24 h por dia…",,,
Diário de App de Relacionamento,@fabipaviotti,2022-09-22T14:15:04.000Z,"- Amiga me ajuda a me #maquiar ?
- Claro #amiga , pra aonde você vai ?
- ver meu ex ...
- pronto amiga, acabei .

#maquiagem
#tinder
#relacionamento
#fakenews",,,1
Ana P C Oliveira,@anachiminacio,2022-09-26T12:42:28.000Z,"Ontem o 
@showdavida
 mostrou uma #fakenews, um espetaculo do 
@Cirque
 baazar que nao apareceu no espetaculo que eu assisti! Alguem enganou a populacao! Senti-me enganada!",,,
Jovem Pan News Bauru,@JPNewsBauru,2022-09-27T13:10:53.000Z,"Desembargador diz que inquérito das fake news ""é ilegal"" e critica STF e Alexandre de Moraes
https://youtube.com/watch?v=mJ40dlU8DTU…
#desembargador #fakenews #stf #alexandredemoraes",,,
Eduardo de Haro,@YoSoyElArqui,2022-09-23T02:48:06.000Z,#FakeNews para el infodemio,,,
