Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
ℙ𝕣𝕠𝕗. 𝕌𝕓𝕚𝕣𝕒𝕥𝕒𝕟 𝕁𝕠𝕣𝕘𝕖 𝕀𝕠𝕣𝕚𝕠,@biraiorio,2022-11-02T23:02:30.000Z,"Mais um ditador comunista parabenizando o camarada. Hoje, foi o da Coreia do Norte.",4,24,286
Godzilla Baby,@godzillababy33,2022-11-01T14:43:42.000Z,"Democracia é uma falácia.
Rússia, China, Bielorrússia, Coreia do Norte, Irã.
Isso no vídeo abaixo é um projeto, é proposital.
Vendem uma liberdade deturpada onde vc pode escolher entre réplicas de Nike e Adidas, cocayna e p0rn0grafia.",5,7,36
Silvio Grimaldo,@silviogrimaldo,2022-11-02T23:05:43.000Z,A lista de amigos de Lula só melhora...,22,244,1.105
Ana Ribeiro perfil reserva,@anaribeirossp,2022-10-31T14:31:13.000Z,"Os beneficiados da Open Society não gostam da Rússia, nem de Cuba, nem da Nicarágua, nem da Coreia do Norte, nem do Talibã, nem da Palestina,nem da Venezuela. Eles acusam os governos operários de ""ditadores"". Porque será?",,8,25
Terra Brasil Notícias,@TerraBrasilnot,2022-11-02T19:31:35.000Z,"Ditador da Coreia do Norte, Kim Jong-un parabeniza Lula por vitória na eleição",125,394,982
Camarada Artio,@VivaAComuna,2022-10-31T03:48:39.000Z,"No aguardo do Brasil virar a Coreia do Norte, só votei no Lula pq me prometeram isso...",4,35,277
Pedro Vieira,@PedroVieira_25,2022-10-27T02:29:36.000Z,Acabei de ler que a Coreia do Norte não é uma ditadura. Que vontade de desinstalar o Twitter ,47,14,344
Br1 Rogers,@_Rogers_22,2022-11-03T17:38:54.000Z,"O molusco nem assumiu e já está dando as cartas, a ditadura só aumenta, ilusão políticos acharem q serão oposição. 
Não existe oposição na Coreia do Norte, x1na, Cuba, Venezuela, Rússia, etc..",1,6,7
Direto do Front,@DiretoFront,2022-11-03T09:03:15.000Z,A Força Aérea da Coreia do Sul vai prolongar os exercícios militares conjuntos com os EUA (previstos para terminar na sexta) depois dos últimos lançamentos de mísseis da Coreia do Norte.,,4,119
Verdades e Nada Mais,@VerdadeseNadaMa,2022-11-03T16:56:19.000Z,Coreia do Norte diz que Estados Unidos e Coreia do Sul vão perceber o terrível erro que cometeram - Enquanto isso continua lançando mísseis no Mar.,4,5,38
ybu,@blursedpussy,2022-10-31T17:46:45.000Z,"Gastei uma onda aki fazendo minha tia descobrir onde é esse prédio. quando ela desistiu e soltou um ""algum lugar de primeiro mundo"" e eu larguei ""Coreia do Norte"" a velha SE CALOU.",3,11,116
Metrópoles,@Metropoles,2022-11-03T00:07:01.000Z,"EUA acusa Coreia do Norte de fornecer munição à Rússia.

Coreia do Norte registrou uma verdadeira corrida armamentista neste ano, com investimentos em mísseis e testes balísticos.

Leia: https://cutt.ly/1NFxi9t",9,10,140
Pri Leite,@priscillalleite,2022-11-01T00:01:51.000Z,"Vamos fazer igual a Coreia, que tem  tem Coreia do Norte e Coreia do Sul,que tal Brasil do Sul e Brasil do Nordeste?",472,152,3.068
Jeylson Germano®™,@JeylsonGermano,2022-11-02T20:56:38.000Z,"Absurdo!
Chega dessa palhaçada.
Parem de colocar políticos em pedestais e COBREM.
Respeitem a decisão da maioria e a Democracia. Quem não concorda, que se mude para Rússia, Coreia do Norte, China e também a Venezuela. Lá existem muitos destes protestos!",,2,6
geopol.pt,@GeopolPt,2022-11-02T22:22:20.000Z,"O lançamento de mísseis da Coreia do Norte na quarta-feira foi considerado inaceitável por Seul, porque um dos mísseis caiu perto das águas territoriais da Coreia do Sul, informou a agência noticiosa Yonhap, citando os chefes do Estado-Maior Conjunto da Coreia do Sul.",1,5,46
Dayana⁷ The Astronaut,@dayanakellyof,2022-11-02T23:31:10.000Z,"Cadê as armys de esquerda?
Venham ver quem parabenizou o seu candidato.
Ele mesmo, o ditador comunista da Coreia do Norte que está atochando de mísseis o lado sul de onde o BTS que vocês tanto amam são e vivem.
Satisfeitas ???????????
Agora faz o L ",3,2,8
Manu,@psantos_manu,2022-11-03T00:45:20.000Z,Míssil da Coreia do Norte caindo no território da Coreia do Sul. NÃO É POSSÍVEL QUE A GUERRA VAI ECLODIR NA VEZ QUE O MEU BTS VAI SE ALISTAR NO EXÉRCITO,,2,6
Claudio Pitanga 22,@Claudio531531,2022-11-02T19:41:02.000Z,"Ditador da Coreia do Norte, Kim Jong-un parabeniza Lula por vitória na eleição - Terra Brasil Notícias // E A MESMA COISA QUE PARABENIZAR TANCREDO NEVES QUANDO FOI ELEITO .",8,51,252
leop,@jpe_12,2022-10-29T00:08:26.000Z,Se a Coreia do Norte tivesse um plano de Governo ,2,3,8
✪ Adrianovisky ✪,@MotoKomunnist,2022-11-01T20:51:47.000Z,"""Ah, tá. Agora os cara tem que esperar uma ordem do líder supremo deles pra decidirem o que vão fazer? Meu, a gente não tá na Coreia do Norte, bicho!""

- De um cliente indignado aqui que não consegue ir pra casa em SC.",9,29,198
Man,@A_M_Oliv,2022-11-02T18:46:07.000Z,"Na moral, a interpretação dessa turma tá no cu mesmo hem.

Quem que aguenta a Coreia do Norte? Ninguém, todo mês tem essa palhaçada de ""mísseis testes"" e se não é em direção a Coreia do Sul é no Japão, esses tempos passou por cima do Japão e o mesmo teve o alarme de alerta",1,,4
VEJA,@VEJA,2022-11-02T21:47:00.000Z,EUA acusam Coreia do Norte de fornecer projéteis à Rússia,19,19,176
Modo Militar,@ModoMilitar,2022-11-01T00:00:20.000Z," O Japão está analisando a compra de mísseis de cruzeiro Tomahawk, desenvolvidos pelos EUA, para combater as crescentes ameaças regionais (China e Coreia do Norte).

Os Tomahawks podem atingir alvos a mais de 1.000 km, colocando partes da China e da Rússia dentro do alcance.",,,8
Notícias e Guerras,@NoticiaeGuerra,2022-11-01T09:13:11.000Z," EUA estão se preparando para guerra nuclear contra a Coreia do Norte, diz Pyongyang",11,25,313
Gustavo Countrieballer,@AngryGustavo,2022-11-02T20:19:48.000Z,"Coreia Popular: Sim, a coreia do norte, na minha AU, é autista. Ele tem hiperfoco em comunismo e Ideia Juche. Ele também tem muito conhecimento sobre energia nuclear e a historia da classe trabalhadora.",1,2,6
De Olho no Front,@deolhonofront,2022-10-28T18:08:19.000Z," |  A Coreia do Norte disparou hoje (28) dois mísseis balísticos no Mar do Japão.

Segundo militares da Coreia do Sul e o governo japonês, os projéteis caíram fora da zona econômica exclusiva do Japão e não houve relatos de danos.",1,1,12
Miguel Ains,@MiguelAins_,2022-11-03T16:33:17.000Z,"Coreias trocam mísseis e tensão cresce entre os países:

Em mais um dos testes de Kim Jong Un… Ontem, a Coreia do Norte disparou 23 mísseis ao mar, incluindo um que cruzou a fronteira com a Coreia do Sul pela primeira vez desde a divisão dos países, em 1948. ",1,,
Pablo,@PabloFub,2022-10-28T11:07:47.000Z,Sakura vendo que a Coreia do Norte mandou mais um missil sobre a cabeça dela,2,,45
paulino / cristiana,@paulinocristia4,2022-11-03T08:14:26.000Z,"As manifestações por todo Brasil NÃO estão fazendo reivindicações por ganho ou perda de direitos pessoais; estamos impedindo que NÃO tomem nossa liberdade. 
Os ditadores da Coréia do Norte; de Cuba; Venezuela; Argentina; entre outros foi quem ligou p parabenizar o LADRÃO.",,1,6
Moni Peixoto,@eumonipeixoto,2022-11-02T15:02:27.000Z,"A JTBC ontem abriu uma live onde um general do exército da Coreia do Sul disse que iria responder aos 3 mísseis que a Coreia do Norte lançou sobre eles. Nos comentários os sul coreanos duvidaram, outros não queriam, mas hoje aconteceu.",,3,6
Zé Carvalho,@Chne37617168,2022-10-30T19:44:48.000Z,"onde foi?
Coreia do Norte 
ou Venezuela???",2,3,9
Clóvis Luz,@ClvisLuz3,2022-11-01T16:13:28.000Z,"O que caracteriza uma ditadura é exatamente a imposição da força para impedir que qualquer pessoa questione os atos dos governantes. Isso ocorre na China, Coreia do Norte, Cuba e Venezuela, por exemplo. O presidente recém eleito apoia esses países. Corremos o mesmo risco no país?",1,3,12
BE STRONG,@BELUDANEU,2022-11-02T20:45:42.000Z,"O Hamas e o ditador da Coreia do Norte gostam do Lula!

Faz o élê!",,1,7
Eduardo Barros22,@EduardoSpagnuo4,2022-11-01T13:10:42.000Z,"Se essas corruptos voltarem ao poder, nunca mais sairão. Assim como em Cuba Nicarágua Coreia do Norte Venezuela todos os opositores serão presos.",,1,2
BBC News Brasil,@bbcbrasil,2022-11-02T18:52:17.000Z,Coreia do Norte e Coreia do Sul dispararam mísseis que caíram pela primeira vez no mar ao largo da costa de cada país,,12,77
Tati Cruz,@Taticru79846829,2022-11-03T00:34:06.000Z, A Coreia do Norte lançou outro míssil desta vez no Mar do Leste. A guarda costeira japonesa afirma que o míssil já caiu no oceano.,,,4
Уоллес Родригес,@W4ll4c1z4nd0,2022-10-25T23:38:46.000Z,"ORÇAMENTO PARTICIPATIVO DO SAPO BARBUDO = CONSELHOS OU SOVIETS

A Marmota Sapiens tentou implementar coisa semelhante com as FFAA em 2015, pois comunista adora um nome pomposo.

Mais escancarado que isso, só na Coréia do Norte!

#Dia30VoteBolsonaro2️⃣2️⃣",,2,8
ian,@iangrego,2022-10-31T13:36:42.000Z,"A ignorância é incrível, essas pessoas realmente acham que a separação na Coréia foi ""criada"", um dia acordaram e a galera da coréia do norte resolveu se separar da coréia do sul",1,,2
YurickYu,@YurickYu,2022-10-31T21:43:00.000Z,[DS] (13) É necessário defendermos o separatismo urgentemente. Uma região escolheu o comunismo e ditadura. Agora todo povo brasileiro será punido. Quem é idiota para votar no PT? Vejam minha explicação de como Lula transformará Brasil numa ditadura comunista tipo Coreia do Norte.,3,3,29
Louisy Náccio,@semondok,2022-11-01T12:23:13.000Z,"Bolsonaro visionário, pulando a etapa da venezuela e fazendo a gente ficar igual a Coreia do Norte de uma fez",,,1
Paulo Filho,@PauloFilho_90,2022-11-02T19:59:15.000Z,"A Coreia do Norte lançou 23 mísseis nas últimas horas. Veja no gráfico como este foi, disparado, o maior exercício de tiro dessa natureza, desde 1984.",8,4,137
𝚖𝚊𝚛𝚒𝚣𝚞. | COMMUNISM,@favmihawk_,2022-11-02T17:35:25.000Z,MANO A COREIA DO NORTE LANÇOU MÍSSEIS NA COREIA DO SUL--,,,4
Carlos Alberto Sanches,@CarlosA_Sanches,2022-10-31T09:27:26.000Z,"Sempre tem mongolão que fica repetindo que ""ameaça comunista não existe"" (confesso que fui um, por anos), como se por este termo as pessoas quisessem dizer que corremos o risco de passar por um processo revolucionário como o de 1917 ou virar uma Coreia do Norte. +",3,20,125
karlos fost,@karloss19991,2022-10-28T04:48:51.000Z,Acho engraçado o malabarismo que o socialista faz pra defender a coreia do norte,,3,7
Thomas,@ThomasVasco13,2022-11-03T03:12:02.000Z,"É fechado por que os EUA querem, Kim já se aproximou do Trump quando o mesmo acenou pra isso, nos anos 90 a coreia do norte pediu ajuda aos EUA pra conseguir enfrentar a fome no país, eles recusaram qualquer ajuda, o vilão se chama estados Unidos.",2,2,12
XÔKAY,@XokayNews,2022-11-02T02:22:52.000Z,"AGORA: Mísseis da Coreia do Norte são enviados por correio para a Coreia do Sul, que não aceita e envia-os de volta para a Coreia do Norte, que com raiva os descarta sem nenhum cuidado perto de cidades importantes da Coreia do Sul.",,2,2
UPdate Notícias,@update_noticias,2022-11-02T23:25:45.000Z,"URGENTE: No Japão, emissora do país emite alerta de emergência máximo, para as pessoas procurarem abrigo no subsolo devido ao lançamento de mísseis da Coréia do Norte.",,1,3
