Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Purpurinado É 13,@Purpurinadox,2022-10-11T15:51:46.000Z,"Esse é o tipo de ""patriota"" que apoia Bolsonaro. 
@neymarjr
 mesmo com 95% da dívida perdoada não paga os 5% pra ajudar seu país! 
@wcasagrandejr
 está coberto de razão! #Eleicoes2022 
Pague seus impostos, meninoney",,,1
JOTTALPB,@JottaLPB,2022-10-11T17:29:59.000Z,"Senadores eleitos que somarão aos do Congresso:
https://www12.senado.leg.br/noticias/materias/2022/10/02/veja-quem-sao-os-27-senadores-eleitos-neste-domingo…

Deputado eleitos 2022:
https://camara.leg.br/internet/agencia/infograficos-html5/tabelasEleicoes/deputados-eleitos-estado/index.html… #Eleições2022 #Bolsonaro22",,,
CHOQUEI,@choquei,2022-10-10T00:34:06.000Z,BRASIL: Um grupo de 141 cientistas assinaram um manifesto em apoio à candidatura de Lula da Silva. #Eleições2022,197,1.993,"34,7 mil"
Destro Pistola,@DestroPistola,2022-10-11T17:08:20.000Z,"Imagens exclusivas de 
@LulaOficial
 em BH! #Eleicoes2022",,,
CHOQUEI,@choquei,2022-10-09T16:55:44.000Z,"AGORA: Lula arrasta multidão de apoiadores em ato realizado em Belo Horizonte, nesse domingo #Eleicoes2022",325,1.844,16 mil
Prestação de contas Brasil,@presta_contasBR,2022-10-11T17:29:28.000Z,"A prestação de contas de FERNANDO AFFONSO COLLOR DE MELLO, candidato(a) ao cargo de Governador pelo PTB-AL foi atualizada junto ao site do Tribunal Superior Eleitoral (TSE).
Mais detalhes 

#Eleições2022 #DivulgaCandContas #PrestaçãoContasEleitorais #CampanhaEleitoral",1,,
Diego Fofoca,@DiegoFofoca,2022-10-11T16:32:39.000Z," De um lado, Nikolas Ferreira (
@nikolas_dm
), Deputado Federal mais votado da história de MG e mais votado do Brasil, também autor do livro “O Cristão e a Política”. De outro, Patrícia Lélis (
@lelispatricia
), esquerdista sem o mínimo de elegância e respeito. Nojo!

#Eleicoes2022",,,1
Anderson Ubatuba,@anderubatuba,2022-10-11T16:15:54.000Z,Gil Brother Away está com Bolsonaro #Eleicoes2022 #Bolsonaro,,,
Bolsonara,@EstepeSimone,2022-10-11T17:26:17.000Z,"Ta liberado homofobia se a vítima for de direita. Parabéns 
@lelispatricia
, a senhora cada vez mais mostrando o lixo q vc é. #Eleicoes2022",,,
ballackx crf,@ballackxth,2022-10-11T15:25:36.000Z,Cadê os militantes? #vergonha #Eleicoes2022,,,1
Raoni Arraes,@GrandeRao,2022-10-09T14:24:37.000Z,"Na Universidade de Coimbra, estudantes pedem fora Bolsonaro.
#Eleiçoes2022 #ForaBolsonaro #LulaPresidente1️⃣3️⃣",9,77,283
Rumbora Marocar,@RMarocar,2022-10-07T13:36:43.000Z,"E aí Pikenes! Que eleições hein.. mas simbora prosseguir e bom Marocar com a gente os currículos dos deputados federais maranhenses eleitos para representar a gente lá em Brasília! Se liga e vamos ficar de olho!!!
RUMBORA MAROCAR
#rumboramarocar #eleicoes2022 #reocupa",,6,6
Séries Brasil,@SeriesBrasil,2022-10-04T19:09:55.000Z,"Deputado Alexandre Frota se desfilia do PSDB após partido declarar apoio a Bolsonaro no 2º turno:

""Não posso ficar em um partido que apoia Bolsonaro e Tarcísio"". #Eleicoes2022",251,2.012,"26,4 mil"
SCC SBT,@sccsbtoficial,2022-10-11T17:22:29.000Z,"#diretoAoVoto | #Eleicoes2022 : Em SC, Bolsonaro pede para que “todos se empenhem” para conquistar a sua reeleição",,,
POPTime,@siteptbr,2022-10-04T17:48:01.000Z,Gusttavo Lima poderá ser condenado pela 2ª vez por crime eleitoral ao realizar propaganda irregular a favor de Bolsonaro! #Eleicoes2022,1.009,3.981,"47,2 mil"
CHOQUEI,@choquei,2022-10-05T19:12:00.000Z,"URGENTE: Simone Tebet declara apoio a Lula neste segundo turno contra Bolsonaro. #Eleições2022

Tebet teve 5,9 milhões de votos no 1º turno.",104,622,5.009
Joelma,@joelmasantx,2022-10-07T13:46:49.000Z,"Pq fizeram isso 
#Eleicoes2022 
#simoneesoraya",,2,17
cafecomferri,@cafecomferri,2022-10-07T23:41:37.000Z,"*MAURO PAULINO, EX CHEFÃO DO DATAFOLHA: ""PODEMOS ESTAR DIANTE DA PRIMEIRA VIRADA EM SEGUNDO TURNO DA HISTÓRIA DO BRASIL"". #Eleicoes2022",948,5.249,"36,3 mil"
Ronaldo Ciriaco,@CiriacoRonaldo,2022-10-04T23:13:17.000Z,"O Loola é tão cristão, mas tão cristão que o amigo dele está prendendo, expulsando e até matando padres e freiras na Nicarágua e ele não diz nada a respeito.
#Eleicoes2022 
#LulaNuncaMais",6,59,91
Rádio CBN,@CBNoficial,2022-10-10T21:56:09.000Z,"Paulo Marinho disse que está 'pagando uma penitência' por ajudar a eleger Bolsonaro. 'Quem conhece Bolsonaro como eu conheço vota no Lula', disse. #Bolsonaro #Lula #Eleições2022 #NoArNaCBN",68,313,1.174
hartzinho é,@hartzin13,2022-10-10T19:21:51.000Z,"A baixaria nas postagens do Janones, Nikolas e André Valadão   AMO OS LGBTS que sempre entregam entretenimento. Esperando Carluxo entrar no grupo  

#Eleicoes2022",,2,4
PAN,@forumpandlr,2022-10-06T00:08:48.000Z, Tulla Luana declara apoio ao presidente Lula no segundo turno! #Lula13 #Eleicoes2022,389,3.014,"20,4 mil"
BCharts,@bchartsnet,2022-10-07T21:15:57.000Z,"LENDÁRIA! Fernanda Montenegro, uma das maiores artistas da história do Brasil, declara voto em Lula no segundo turno das #Eleições2022: “Voto em Lula na esperança de um Brasil com educação, saúde e na defesa da natureza.”",76,526,6.445
CANAL do ALONSO % #VotoNulo,@CANAL_do_ALONSO,2022-10-09T16:02:08.000Z,"#Eleicoes2022 

LULA fez esta em Cuba !    ",,5,12
Tracklist,@tracklist,2022-10-03T22:05:18.000Z,O streamer Casimiro declarou voto em Lula (PT) no segundo turno das #Eleições2022.,172,2.053,"18,3 mil"
Séries Brasil,@SeriesBrasil,2022-10-04T12:44:56.000Z,"Após vídeos e imagens de Bolsonaro na maçonaria vazarem, apoiadores do candidato começam a mudar suas opiniões. #Eleicoes2022",1.088,9.404,"60,5 mil"
Marcos Latino,@marcoslatino,2022-10-11T13:59:29.000Z,".Se 
@jairbolsonaro
 chegou a R$600,00 reais, o Auxilo Brasil( parabéns), o 
@LulaOficial
 tem a obrigação de propor e assumir Renda Básica para a população carente de R$ 1.000,00 reais no mínimo! Obrigação né 
@cirogomes
 @PDT_Nacional
 #ELEICOES2022  
@esuplicy
 @Haddad_Fernando",,,1
Luiz F.C.R.M.Botelho,@lubashivaya,2022-10-11T15:57:21.000Z,"#Eleições2022
#segundoturno 
@governosp
 #estadodesaopaulo

Vamos ouvir a clareza de posicionamento e o bom-senso dos argumentos do 
@Haddad_Fernando
 neste debate!",,,1
UpdateCharts,@updatecharts,2022-10-03T13:46:10.000Z,Lula tem o melhor 1° turno em São Paulo desde 1989. #Eleicoes2022,87,811,"10,6 mil"
Viveração Podcast,@viveracao,2022-10-07T19:12:49.000Z,"Bolsonaro manda para o orçamento secreto R$ 407 mi do tratamento de pessoas com aids 
https://redebrasilatual.com.br/saude-e-ciencia/bolsonaro-manda-para-o-orcamento-secreto-r-407-mi-do-tratamento-de-pessoas-com-aids/…

#Eleicoes2022 #HIV #Bolsonaro #AIDS2022 #CorrupçãoMata",,3,4
Judite Santos,@JuditteSantos,2022-10-09T22:10:38.000Z,Lula em Belo Horizonte.  Bonito e emocionante. #LulaPresidente1️⃣3️⃣ #LulaEmBH #Eleicoes2022,1,16,62
Rafaela dos Santos,@Rafaela20112764,2022-10-10T01:48:50.000Z,"Bolsonaro jurou que o Auxilio Brasil vai continuar 600, sendo que o orçamento do governo para 2023 consta 400. Quem mente é Bolsonaro. #ForaBolsonaro #Eleicoes2022",,,2
CHOQUEI,@choquei,2022-10-08T18:01:21.000Z,"MÚSICA: Segundo Metrópoles, contratantes impedem que Leo Santana cante a música “Vai da PT” em shows por fazer uma alusão à candidatura de Lula #Eleicoes2022",118,373,6.783
EMERSON SOUSA,@es_oficiial,2022-10-03T15:33:05.000Z,"Votei Ciro, e não votarei Nulo. Voto Lula 13!  #Eleicoes2022",499,1.179,"11,4 mil"
Ed Luís,@eluislopes,2022-10-11T12:17:46.000Z,"Plano de governo do molusco.... Kkkkkkk
#Eleicoes2022 #BolsonaroReeleito2️⃣2️⃣",,,
Chris lima,@lima_chris01,2022-10-09T12:16:57.000Z,Bom dia e que os olhos de cada um se abra! #Eleicoes2022 #ptnuncais #BolsonaroReeleito,,2,6
POPTime,@siteptbr,2022-10-03T12:14:17.000Z,"Bolsonaro chama Simone Tebet de ""estepe"" e Soraya Thronicke de ""trambique"" em entrevista com seus eleitores. Ambas, totalizam cerca de 5 milhões de votos.  #Eleicoes2022",797,9.877,"69,2 mil"
Central Reality,@centralreality,2022-10-05T23:22:28.000Z," AGORA: Em live, Bolsonaro chama nordestinos de analfabetos.

Vale lembrar que em 2022 o Nordeste teve 7 das 10 notas 1000 no Enem. #Eleicões2022",223,899,2.537
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-09T23:29:39.000Z,Onde Lula e Bolsonaro tiveram mais de 50% nas #Eleicoes2022,15,80,525
QG do POP,@QGdoPOP,2022-10-04T20:18:13.000Z, GENTE? Jair Bolsonaro e o General Augusto Heleno celebrando o golpe de 64 dentro de uma loja da maçonaria. #Eleicoes2022,111,709,2.315
Goes,@anontsGui,2022-10-09T23:10:38.000Z,"Entrei em um espaço PTista, quando o moço começou com Boa noite a todos, todas e TODES eu saí, não dá... KKKKKKKKKKKKKKK é 22 neles .

#BolsonaroNoPrimeiroTurno #BolsonaroReeleito22 #Domingao #Eleicoes2022 #LuLADRAO #BolsonaroNoSegundoTurno22 #22",,,12
Adriano Castro,@adrianocastroeu,2022-10-03T04:27:23.000Z,outra notícia boa! o guilherme cortez (@Cortez50005) foi eleito deputado estadual em são paulo com mais de 45 mil votos. mais um voto feliz! parabéns guilherme! #Eleicoes2022,8,14,277
BCharts,@bchartsnet,2022-10-07T19:33:32.000Z,O feat do ano não para de subir! Simone Tebet e Lula discursam juntos e exaltam que estão unidos pelo amor ao Brasil e pelo respeito incondicional à democracia. #Eleições2022,149,2.001,"14,5 mil"
Rodrigo,@arndtusa,2022-10-08T16:20:50.000Z,"Tá indeciso ainda ? 

#Eleicoes2022 #ForaLula #ForaPT 
@jairbolsonaro",2,13,24
Eduardo,@Eduardo22066338,2022-10-11T12:35:27.000Z,"... políticas públicas , curti : 
@LulaOficial
 pode sorrir #Eleições2022",,,
Luneta Carioca,@luneta_carioca,2022-10-11T16:11:41.000Z,"Propaganda enganosa do 
@jairbolsonaro
 está dizendo que Lula teve maior número de votos nos presídios e não no Nordeste. Alô 
@TSEjusbr
 @ptbrasil
 @LulaOficial
 #Eleiçoes2022",,,
João Henrique da Fonseca,@JHFonseca,2022-10-09T16:07:19.000Z,"VOCÊ TEM DUAS OPÇÕES ECONÔMICAS NO 2º TURNO DAS #ELEICOES2022 :

1ª OPÇÃO                      2ª OPÇÃO",2,29,144
Getulio Pessoa,@edaigege,2022-10-11T12:51:36.000Z,"QUE PAÍS É ESSE? 
#Brazil #STF #ProvaDeFogo #Eleicoes2022",,,1
.,@italo_filho,2022-10-11T15:01:28.000Z,"Lembrando: foi o 
@STF_oficial
 que tirou o 
@LulaOficial
 condenado em três instâncias da prisão. Pela teoria econômica do crime (G. Becker), a ponderação realizada pelo criminoso passa pela (in)certeza da punição, ......, e até mesmo a possibilidade de prescrição. #Eleicoes2022",,,
Skilled Cove (Comissions - 0/3) venham pedir!!!,@CoveSkilled,2022-10-10T20:58:10.000Z,"#Eleicoes2022 #Memes 
Eleições em 2022",,,2
CHOQUEI,@choquei,2022-10-03T21:44:18.000Z,AGORA: O streamer Casimiro declarou voto em Lula. #Eleições2022,364,3.439,"41,4 mil"
AleMarchi,@AleMarchi9,2022-10-07T00:17:15.000Z,Enquanto isso no futuro ... #Brasil #Brazil #Eleições2022,1,2,6
CHOQUEI,@choquei,2022-10-11T03:34:42.000Z,"AGORA: Sarah Poncio, ex-candidata derrotada nas urnas, diz que por questões de princípios e valores, ela votou em Bolsonaro:

“Sou a favor da vida. Não consigo votar em alguém que fala que abortar é questão de saúde”. #Eleições2022",1.083,3.115,4.288
OlavoBolado,@WanderAyrex,2022-10-05T17:22:45.000Z,"Nada como coerência e serenidade 

#Eleicoes2022 
#Eleicao2022 
#BolsonaroNoSegundoTurno22",,3,5
Ksal mcr,@safadaomcr,2022-10-05T21:27:01.000Z,Pensebem #eleições2022,1,,5
Renato Correia,@renatocorreiabh,2022-10-11T14:36:29.000Z,"E aí 
@simonetebetbr
 como vai sair dessa hein?  Conta pro #Brasil o condenado 
@LulaOficial
 amigo do PCC pagou quanto mesmo hein?  #Eleicoes2022 #LulaNaCadeia",,,1
BG,@batatinhageek,2022-10-05T19:11:11.000Z, Simone Tebet declara oficialmente apoio ao Presidente Lula no 2º turno da eleição presidencial. #Eleicoes2022,7,94,768
CHOQUEI,@choquei,2022-10-06T15:39:30.000Z,"VEJA: Sete vezes campeão mundial de Fórmula 1, Lewis Hamilton, curte tweets de usuários dizendo o quão democrático Lula é e que merece ser presidente de novo aqui no Brasil. #Eleições2022",275,1.717,"12,9 mil"
Pastor Paulo Marcelo,@prpaulomarcelo,2022-10-03T23:11:41.000Z,"Imperdível
Dia 30/10/2022
Vou postar o final desse vídeo .
#Eleicoes2022 
#Eleicao2022 
#LulaNoSegundoTurno #LulaPresidente 
Quem ama a democracia de um #RT #RT #RT",218,265,906
Alexandre P Vaz da Silva 52,@AlexandrePVazd3,2022-10-08T11:33:17.000Z,"Vc sabe. Tá envolvido por grana. Nunca foi por ""princípios cristãos"".
#Eleicoes2022",,,22
Renatasyll,@renatasyll,2022-10-10T21:12:56.000Z,André Valadão fazendo o mesmo que o empresário no Pará fez! #Eleicoes2022,,1,1
CHOQUEI,@choquei,2022-10-07T21:40:33.000Z,AGORA: Jair Bolsonaro chama Lula de “vagabundo”. #Eleições2022,1.325,1.555,"12,4 mil"
Virgilio Varnier Balarini,@balarini15,2022-10-11T16:40:05.000Z,"O Tribunal Superior Eleitoral (TSE) confirma: o eleitor que não votou no primeiro turno pode votar no segundo. A ausência às urnas no dia 2 de outubro não impede o voto na segunda etapa da eleição, no dia 30 de outubro.
#Eleições2022
Fonte: Agência Senado",,,
AleMarchi,@AleMarchi9,2022-10-08T18:23:30.000Z,"O #gado verde-amarelo(#bolsonarista) tenta te convencer a votar do #ladrão do mal.
Já o gado-vermelho(#petista) tenta convencer a votar no ladrão do bem. 
Parabéns aos milhões de #brasileiros que trabalharam para alcançar esse cenário #medonho. 
#Eleições2022 #Brasil #Brazil",1,2,5
CHOQUEI,@choquei,2022-10-05T23:15:04.000Z,"AGORA: Jair Bolsonaro sobre o povo do NORDESTE: “Aonde a esquerda entra, leva o analfabetismo, leva a falta de cultura”. #Eleições2022",965,2.687,7.850
ZarinhaCosta,@ZarinhaCosta,2022-10-10T01:08:31.000Z,"Mentiras que a Criatura conta …
#DireitaConservadora 
#Eleições2022
#BolsonaroReeleito2022",,10,17
Bolsonaro Vitória 2022,@vitoria2turno,2022-10-10T21:00:53.000Z,"Então.. Vcs vão cair nessa?
#PTNuncaMais #LulaVcSabeQuePerdeu
#Nordeste
#Eleicoes2022",,1,2
Manu 13,@Manu1616_,2022-10-10T17:37:30.000Z,Eu só observando esses evangélicos deixarem Deus de lado pra ficarem falando de bolsonaro #LulaNo2ºTurno #Eleicoes2022 #forabozo,,,2
Luneta Carioca,@luneta_carioca,2022-10-11T15:23:38.000Z,"Fala sério amigo as propostas do 
@jairbolsonaro
 são melhores. Veja bem: 
""Mulher tem que ganhar menos porque engravida""
""Só não te estupro porque você é feia""
""Fica lá atrás""
""Ela [repórter] queria um furo. Ela queria dar o furo”
Talkei? #Eleições2022",,,
CHOQUEI,@choquei,2022-10-08T13:34:26.000Z,"AGORA: Segundo Arquidiocese de Belém, o presidente Bolsonaro não foi convidado para o Círio #Eleicoes2022",141,178,2.958
loirinho do lula,@vinicampox,2022-10-07T09:39:05.000Z,eu virando voto no grindr #LulaPresidente #Eleicoes2022,,,3
Ronaldocss32,@ronaldocss32,2022-10-11T15:20:14.000Z,"É  engraçado um Pastor usar o nome de Deus para defender Bolsonaro que nunca foi evangélico e só fala em armas, enquanto  Jesus fala em amor.

#Eleicoes2022 #BolsonaroPresidente22 #LulaPresidente1️⃣3️⃣",,,1
Nicollas Cagezinho,@PorCima100,2022-10-11T11:58:35.000Z,"Campanha de Loola já gastou com a agência de propaganda contrata mais de 25mi. Eis que uma procurada pelo Google veja o que encontrei...+
@Rconstantino
 @taoquei1
 @CrapulaLeonardo
 @kimpaim
 
#Eleicoes2022 #BolsonaroReeleito 
#BolsonaroPresidente22",1,,
Magnator ©,@Magnator,2022-10-11T17:17:50.000Z,"REACT - BOLSONARO MAÇOM SATANISTA https://youtu.be/Yff5ywUx8Ug via 
@tiagosantineli
 #Eleicoes2022 #Bolsonaro #LulaPresidente1️⃣3️⃣",,,
VEM LUTAR BRASIL,@VemLutarBrasil,2022-10-11T17:11:09.000Z,#Eleições2022 #Destaques Brasil registra um caso de violência política a cada 26 horas em 2022,,,
Le,@leda06slz,2022-10-05T19:31:54.000Z,O amor sempre vencerá o ódio  #LulaPresidente2022 #Eleicoes2022 #SimoneTebet,2,20,142
Victor Pinto,@victordojornal,2022-10-03T12:34:57.000Z,"#Eleicoes2022 

O mapa da Bahia pelo g1.

De um lado a disputa de governador e do outro a disputa para presidência no primeiro turno:",2,44,211
NANDA ANNE BA / Bolsonaro22,@NDA_patriota,2022-10-03T16:55:58.000Z,A traidora se deu mal  Vai ter que se filiar ao PT ! Na onda de Bolsonaro ela não ganha mais nem pra síndica de prédio ! Tchau querida ! #dayanepimentel #Eleicoes2022,13,32,147
Bruno stati,@Brunostati,2022-10-11T03:14:57.000Z,"O Bolsonaro só gerou trabalho para as galinhas.
#LulaPresidente1️⃣3️⃣  #Eleicoes2022  #HaddadGovernadorSP1️⃣3️⃣",,1,
El Flautista de Hamelin,@OFlautista2,2022-10-10T19:01:33.000Z,"Façam seguro do carro, da casa e do celular caso o luladrão ganhe! #Eleicao2022 #Eleicoes2022 #PTfobico",,,1
