Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
CHOQUEI,@choquei,2022-10-26T03:07:47.000Z,"VEJA: MC Poze do Rodo reiterando seu apoio a Lula neste segundo turno:

“Cada um tem o direito de ser o que quiser, e eu sou Lula”. #Eleições2022",1.396,"12,6 mil","76,8 mil"
CHOQUEI,@choquei,2022-10-26T15:49:41.000Z,"AGORA: Pedro Sanchez, presidente da Espanha, declara apoio a Lula no segundo turno. Sanchez afirma que lula é uma voz contra o ódio. #Eleiçoes2022",314,3.360,28 mil
Jeff Nascimento,@jnascim,2022-10-27T16:21:14.000Z,"O segundo turno do resto de nossas vidas :: Nota pública da 
@OxfamBrasil
 sobre o segundo turno das #Eleições2022 e os projetos que estão em disputa para os próximos quatro anos no país.",,,
Aguirre Talento,@aguirretalento,2022-10-27T12:34:32.000Z,"Exclusivo: MPE diz que policiais federais de Goiás se recusaram a prender empresários bolsonaristas por crime eleitoral. Com 
@babbud
 | Eleições 2022 | O Globo",39,357,795
CHOQUEI,@choquei,2022-10-27T11:37:12.000Z,"ABSURDO: Bolsonarista agride idosos em bandeiraço para Lula, na Asa Norte em Brasília. #Eleicoes2022",229,628,3.836
CHOQUEI,@choquei,2022-10-26T22:42:29.000Z,BRASIL: Se preparem para os próximos minutos. Jair Bolsonaro chama à imprensa e ministros para uma reunião de emergência de no Alvorada. Aliados classificam como “guerra”. Fontes revelam o descontrole de Jair. #Eleições2022,983,2.434,25 mil
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-26T21:20:30.000Z,"ATLAS- PRESIDENTE NA BAHIA

 VOTOS VÁLIDOS

Lula 71% 
Bolsonaro 29% 

A diferença entre Lula e Bolsonaro APENAS NA BAHIA neutraliza quase todos os votos do atual Presidente na Região Sul!",214,1.102,8.277
CHOQUEI,@choquei,2022-10-25T14:17:35.000Z,"AGORA: Lula diz que não irá concorrer à reeleição em 2026, caso seja eleito e afirma que será presidente de um mandato só. #Eleiçoes2022",6.028,9.688,110 mil
Zé Trovão Deputado Federal,@TrovaoDas,2022-10-19T00:30:34.000Z,"Meus amigos caminhoneiros dia 30 de outubro está chegando, e peço que pare seu caminhão em ato cívico em prol do nosso país 
Precisamos reeleger nosso capitão e eu conto com vocês!

#Euvouparar #BolsonaroPresidente22 #Eleicoes2022 #Caminhoneiros",505,7.824,"25,9 mil"
Lucas Oberg,@Lucasooberg,2022-10-27T13:00:14.000Z,"ENQUETE ELEIÇÕES 2022 PRESIDENCIAL.

FALTANDO 3 DIAS 

2º TURNO QUEM VOCÊ VOTA ?

 LULA (PT)
 BOLSONARO (PL)
 NULO

#LulaPresidente1️⃣3️⃣ #LulaDay #BolsonaroReeleito2️⃣2️⃣ 

 COMPARTILHE ",3,38,933
CHOQUEI,@choquei,2022-10-22T20:29:55.000Z,"AGORA: Marta, camisa 10 da Seleção Brasileira Feminina, curte postagens a favor de Lula da Silva. #Eleições2022",2.436,9.443,"84,7 mil"
