Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
TIME,@TIME,2022-11-09T01:18:00.000Z,"Democrat Maxwell Alejandro Frost won his race in Florida’s 10th Congressional district. 

Frost, 25, was born in 1997, making him the first member of Gen Z to be elected to the House of Representatives #Election2022",51,716,3.649
anwi⁷,@dreamyJeonz_,2022-11-04T12:51:42.000Z,"His ""gen z heartthrob"" selcas ",2,171,3.237
𒀭,@devvvwvg,2022-11-03T06:13:47.000Z,Ojalá que gen z y tiktok logren el regreso de Belanova.,,4,51
Stephanie Sigafoos,@ssigafoos,2022-11-09T11:51:31.000Z,There will be a lot of narratives spun off #Election2022 but there are two emerging threads : protection of abortion rights and Gen Z showing up in big numbers.,8,159,1.076
لا حولَ,@ibs_indistress,2022-11-08T02:40:39.000Z,Gen z muslims be like hey siri play Surah Taha slowed x reverbed,9,145,1.269
Buzzing Pop,@BuzzingPop,2022-11-09T05:48:49.000Z,"First Gen Z member of Congress, Maxwell Frost, is revealed to be a fan of both Ariana Grande and Harry Styles.",74,358,3.742
Harry Sisson,@harryjsisson,2022-11-03T18:00:11.000Z,Republicans didn’t account for all of the Gen Z people voting in this election. That terrifies them.,66,373,1.679
BLSfulBees,@Krumply4,2022-11-09T07:05:44.000Z,Gen Z are voicing their opinion. You might want to start listening instead of insulting them all.,72,47,1.607
Mallory McMorrow,@MalloryMcMorrow,2022-11-05T03:11:12.000Z,"Let’s goooooooooooo! WE SEE YOU, GEN Z!",48,278,1.917
mushroom 2.0,@lillydejarden,2022-11-06T04:11:09.000Z,คำว่า”ไม่ได้ขอมาเกิด”นี้คือจริงมากนะ ลูกคือความรับผิดชอบของพ่อแม่ คิดว่าพ่อแม่gen zนี้หน้าจะคิดกันแบบนี้เยอะมาก  เราขอบวิธีเลี้ยงลูกแบบฝรั่งอ่ะ เตรียมพร้อมให้ลูกทุกอย่างแม้กระทั่งไม่ทำให้ตัวเองเป็นภาระของลูก ให้ลูกได้ใช้ชีวิตเองเต็มที่รวมถึงหาเงินเองด้วยน่ะ #ถกถาม,,20,22
Za,@maysaditch,2022-11-05T20:23:09.000Z,"pra gen z, saibam que sem aaron carter não existiria bieber.

que ele finalmente tenha encontrado a paz e descanse.",1,12,92
ruji,@rujisatur,2022-11-07T09:12:42.000Z,HES’S SO GEN Z I CANT STOP LAUGHING,4,102,544
mahasiswi genz 겐츠 학생,@mahasiswigenz,2022-11-09T06:30:59.000Z,Bisa ga jadi nyapres dong,143,114,515
MSNBC,@MSNBC,2022-11-09T01:30:39.000Z,"BREAKING: Maxwell Frost, 25, becomes the first member of Gen Z to reach the House of Representatives, NBC News projects. https://on.msnbc.com/3tkQsUd",56,654,4.146
batera coterosa,@fernondaa,2022-11-09T16:00:45.000Z,Os milenials tão adorando resgatar as coisas dos anos 2000 pros genz se apropriar da estética (a genz n cria nada né menina) depois do sucesso de tapas e beijo vem ai a febre com a diarista e mais precisamente a solineuza (eu amo),1,,5
Possobon,@GuiPossobon,2022-11-08T15:09:17.000Z,sera que os gen z tem dinheiro pra comprar absolutamente todos os produtos que todas as marcas querem vender pra eles?,1,,5
Harry Sisson,@harryjsisson,2022-11-06T22:36:20.000Z,Republicans underestimated Gen Z. We’re going to show them how big of a mistake that was on Tuesday.,106,584,2.976
Jon Hutson,@JonHutson,2022-11-09T08:56:29.000Z,Red wave? Nah. #GenZ and women voting like,,5,26
Whiz | Aplikasi Keuangan Keluarga,@whiz_idn,2022-11-05T10:00:01.000Z,YTTA YGY  *gen Z mode *,4,5,18
Elder Millennial | Progressive Patriot | Small Biz,@eldermilbrand,2022-11-09T16:14:52.000Z,#Millennials #GenZ #GenZVoterTurnout,,,3
milaˢᵉᵖ,@milaoliveirasep,2022-11-09T10:48:43.000Z,gen z sendo fundamental pro futuro do mundo. aqui tentamos fazer nossa parte. legal ver minha geração escolhendo bem seus representantes.,,,2
Zunair Khan,@zunairkh,2022-11-08T20:14:12.000Z,"Bravo 
@PSOPakistan
 !!! 
#TuShaheenHai is purely a vibe. This is what Gen Z wants. So impressed to see a national organization pull this off.",,147,195
"Qasim Rashid, Esq.",@QasimRashid,2022-11-09T14:53:39.000Z,"Takeaways from Midterms:
•GenZ helped save the day. Youth organizing, digital organizing, & influencer organizing works
•GOP only held the house due to gerrymandering—which is a reminder of why you need to get active locally
•20% of people in TN voted to keep slavery. Yeah...",12,150,726
Deborah Tolu-Kolawole GenZ,@DeborahToluwase,2022-11-03T17:01:35.000Z,FG vs ASUU part two,573,2.609,12 mil
Santiago Mayer,@santiagomayer_,2022-11-08T07:25:01.000Z,"Gen Z is going to #VoteBlueToday. 

We WILL save democracy.",192,1.227,4.821
ana,@wakingana,2022-11-04T15:08:09.000Z,não acredito que fecharam o site onde ia buscar livros porque a gen z não sabe manter a boca calada,2,,12
mahasiswi genz 겐츠 학생,@mahasiswigenz,2022-11-03T07:07:06.000Z,"Krn anak2 alay gini mudah dikadalin, dikasih nasbung ama permen udah seneng.",229,191,748
Kijana Ya Haji,@KijanaHaji,2022-11-09T08:32:39.000Z,"Wueh 
We're in for a ride fellow Kenyans
#ShameOnYouGK GenZ #Ruto",2,1,10
Л.Мөнхбат,@MLkhamkhuu,2022-11-09T09:02:26.000Z,Gen Z үе нь ногоон гэрэл хүлээж байхад  цаан нь манай хууччуул улаан гэрэлээр туучаад л,15,21,59
tilda a betofóbica SAW MCR,@fingerpieckles,2022-11-05T20:17:41.000Z,eu sei que isto é muito older gen z of me mas eu adoro este homem,,1,2
Chris Leisten,@ChrisLn1,2022-11-05T06:26:00.000Z,"Older voters know better.
Poor gen z.  
They won’t learn till it’s too late.",2,12,77
red venomᶜʳᶠ É T3TR4TRI,@cgas_,2022-11-09T11:47:34.000Z,"se eu q sou gen z, namorava um gen y e dava diferença

imagina um boomer",1,,
augus,@malibudemo19,2022-11-06T05:30:17.000Z,(pls rt) วัยรุ่นgen z รู้แค่ไหนเรื่องsex?? ใครที่เกิดระหว่างปี 1997 - 2009 ขอความช่วยเหลือทำแบบฟอร์มนี้ทีคับ ใช้เวลาไม่เกิน 3 นาทีเท่านั้น (เป็นส่วนหนึ่งของงานไฟนอลพวกเราชาวjr นิเทดจุฬาคับ!!),,225,55
mahasiswi genz 겐츠 학생,@mahasiswigenz,2022-11-09T00:36:18.000Z,Alamaaaak wan aboh,163,290,1.219
Jackson Benjamin,@Jackson87255334,2022-11-09T13:42:44.000Z,GenZ for the win,3,,1
Safirisasa,@safirisasa,2022-11-09T07:07:25.000Z,"Periodt!

#GenZ #ladies",,,
mahasiswi genz 겐츠 학생,@mahasiswigenz,2022-11-08T05:05:26.000Z,Batal digelar & selanjutnya batal koalisi ,88,107,429
Jesca,@jessicangelica,2022-11-09T15:00:15.000Z,"fico abismada que a genZ simplesmente não consegue usar a descarga 
incrível",1,,1
𝕽𝖎𝖈𝖐𝖞,@DecadentGenZ,2022-11-03T22:12:52.000Z,"Oi gente só vim aq compartilhar q hj tive q ouvir um cara falar q anarquismo é de direita e q preferiria viver num governo fascista do que em um comunista

(??????????????????)",2,,8
mahasiswi genz 겐츠 학생,@mahasiswigenz,2022-11-09T03:35:30.000Z,Nasdrun nasdrun bikin ngakak aja ,112,52,302
Anne Hebert,@annehebert,2022-11-06T17:01:39.000Z,"Hey Texas Gen Z and young Millennials: if you can take the day off work/school on Tuesday to vote, you will make a difference!",11,89,215
Gen.Z Esports,@GENZLOL_,2022-11-09T01:25:08.000Z,Ah se a torcida soubesse como está sendo as scrims da GENZ...,5,1,2
nobu de nana (otsuga),@bitchbummer,2022-11-09T03:23:03.000Z,eu so assim e olha q eu so gen z,1,,4
Victor Shi,@Victorshi2020,2022-11-08T19:27:29.000Z,".
@dellavolpe
 is on MSNBC right now talking about the youth vote and says we ""will see a Gen Z wave today."" I agree. Young people across the country are fired up more than ever before—and we will save democracy. Wait and see.",68,541,2.799
catata mic - 아포방포,@catcollects_bts,2022-11-09T15:07:27.000Z,choquei anunciando morte de gal@costa e como sempre genz sendo as piores pessoas do mundo kkkkk serio como pode uma geração inteira de bully,,,1
NPR,@NPR,2022-11-09T01:42:30.000Z,"BREAKING: Democrat Maxwell Frost has won in Florida's 10th Congressional District, making him the first member of Gen Z elected to serve in the U.S. Congress.

https://n.pr/3fMpl1w",33,531,3.706
